平成２７年　４月　１日から平成２８年　３月２４日まで,,,,,,,,,,,
入札日,執行課名,事業担当課,工事番号,工事名,工事場所　,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数,入札形式
20150708,日高地域振興部,農林水産政策局 農業農村整備課,平成２６年度　畑総　第２号－２,みなべ地区農道整備その９工事,日高郡みなべ町山内、筋地内,株式会社青松,4894560,4372534,4390200,6,一般競争入札
20150707,那賀振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ほ場環境　第２号－５１,神田用水路設計業務,紀の川市桃山町神田地内,株式会社オーシーティー,8640000,6402714,6409152,17,一般競争入札
20150707,伊都振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第８号－５３,地すべり対策事業　吉原田原地区　観測・解析設計業務,橋本市吉原地内,アジア航測株式会社和歌山営業所,5702400,4487183,4492800,9,一般競争入札
20150707,那賀振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　県推　第２号－５１,長田観音枠下流排水路　事業計画書作成業務,紀の川市別所、深田及び嶋　地内,株式会社データ技研,4536000,3452520,3469834,8,一般競争入札
20150706,東牟婁地域振興部,農業農村整備課,平成２６年度　防ダム　第１号－４,小匠ダム付替道路法面工事,東牟婁郡那智勝浦町小匠地内,株式会社雅建設,6758640,6077880,6078240,30,一般競争入札
20150706,西牟婁振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　調査管理　第３号－１,地すべり防止区域上野地区 排水路補修工事,田辺市上野地内,株式会社津村商会,1096200,982091,982368,8,一般競争入札
20150706,西牟婁地域振興部,森林・林業局 森林整備課,平成２６年度　復旧　第５号－５,復旧治山事業調査業務,田辺市龍神村安井上村　地内,国土防災技術株式会社和歌山営業所,4026240,3006387,3067848,3,一般競争入札
20150701,日高振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第９号－１,晩稲熊岡地区地すべり対策その４工事,日高郡みなべ町熊岡地内,川口建設株式会社,8982360,8070313,8081640,9,一般競争入札
20150701,日高振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第９号－２,晩稲熊岡地区地すべり対策その５工事,日高郡みなべ町晩稲、熊岡地内,中西建設,10307520,9307440,9307440,14,一般競争入札
20150630,那賀振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　畑総　第４号－１,1号排水路兼用道路附帯工その7工事,紀の川市竹房、桃山町元　地内,株式会社キンキ,1002240,894234,926640,7,一般競争入札
20150630,伊都振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第８号－１,地すべり対策事業　吉原田原地区　B4下部ブロック押え盛土工事,橋本市吉原地内,今井組,29775600,27138018,27691200,16,一般競争入札
20150629,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第１３号－１,復旧治山事業設計業務,東牟婁郡那智勝浦町大字 那智山 字 大戸平左側　地内,株式会社ＳＦＣ,3557520,2580556,3380400,3,一般競争入札
20150624,日高振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため池等　第３４号－５２,横垣大池地区　測量設計業務,日高郡日高川町入野地内,株式会社データ技研,9061200,6813947,6849964,15,一般競争入札
20150624,日高振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため池等　第３４号－５１,横垣大池地区　土質調査業務,日高郡日高川町入野地内,株式会社石井コンサルタント,4611600,3760479,4611600,25,一般競争入札
20150624,日高振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため池等　第４１号－５１,見川池地区　土質調査業務,日高郡日高川町千津川地内,株式会社中山綜合コンサルタント,2851200,2371143,2484000,31,一般競争入札
20150624,日高振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため調　第３号－５１,日高地区ため池調査業務,御坊市、日高郡みなべ町地内,株式会社初山,4492800,3545913,4179600,6,一般競争入札
20150624,日高振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第９号,復旧治山事業,日高郡みなべ町清川　字　向宇路住　地内,有限会社カーサ基礎,54707400,47965678,48013560,27,一般競争入札（総合評価）
20150624,日高地域振興部,農林水産政策局 農業農村整備課,平成２６年度　基水　第６号－１,名田２期地区送水施設更新その１工事,御坊市熊野、塩屋町北塩屋地内,株式会社岩本興産,61232760,55761732,55830600,34,一般競争入札（総合評価）
20150623,海草振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため池等　第３６号－１１,小原大池地区　土質調査業務,海南市下津町小原地内,拓伸建設株式会社,1825200,1451160,1453680,30,一般競争入札
20150623,海草振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　自作農　第１号－１,上三毛地区　排水路整備工事,和歌山市上三毛地内,紀陽竹中株式会社,11372400,10290532,10803780,13,一般競争入札
20150623,伊都振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第８号－５２,地すべり対策事業　吉原田原地区　承兼道路設計業務,橋本市吉原地内,ワコウコンサルタント株式会社,2743200,2025841,2029320,20,一般競争入札
20150623,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　地すべり　第１号－４,地すべり防止事業,新宮市熊野川町宮井字　奥谷　外　地内,株式会社世紀工業,34494120,31083552,31212000,7,一般競争入札（総合評価）
20150623,海草振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　県推　第４号－１,別院・野尻地区事業計画書作成業務,海南市別院・野尻地内,株式会社ウエスコ和歌山営業所,6592320,4880117,6264000,3,一般競争入札
20150623,海草振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため池等　第３５号－１１,別院歩路池地区　土質調査業務,海南市別院地内,株式会社データ技研,2462400,1881474,1883055,31,一般競争入札
20150617,有田振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第４号－１,上湯川地区復旧治山工事,有田郡有田川町上湯川弓ヲロシ地内,株式会社合同興業,33612840,29823026,29829060,17,一般競争入札（総合評価）
20150617,日高地域振興部,農林水産政策局 農業農村整備課,平成２６年度　整促　第１号－１,川辺町周辺水源工区地区送水施設更新その１工事,日高郡日高川町和佐地内,株式会社中村建設,104069880,95043451,95234400,40,一般競争入札（総合評価）
20150617,日高地域振興部,農林水産政策局 農業農村整備課,平成２６年度　整促　第１号－２,川辺町周辺水源工区地区送水施設更新その２工事,日高郡日高川町和佐地内,株式会社光修建設,107152200,97712694,97872840,40,一般競争入札（総合評価）
20150617,有田振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第３号,板尾地区復旧治山工事,有田郡有田川町板尾木地屋地内,株式会社合同興業,34268400,30647535,30674062,17,一般競争入札（総合評価）
20150615,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第１８号,県土防災対策治山事業,新宮市熊野川町鎌塚字 折付　外　地内,山三組,9990000,9094470,9990000,8,一般競争入札
20150615,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第１２号,県土防災対策治山事業,田辺市本宮町本宮口赤井谷　地内,山本建材,1555200,1337070,1342872,6,一般競争入札
20150615,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第１６号,県土防災対策治山事業,新宮市熊野川町九重字和田　地内,フックロード中瀬古,1563840,1339707,1340280,30,一般競争入札
20150609,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第１０号,復旧治山事業,田辺市上芳養関谷　地内,株式会社光建設,86478840,77888608,77928480,29,一般競争入札（総合評価）
20150608,西牟婁振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため池等　第２３号－１,三栖新池地区堤体改修その２工事,田辺市中三栖地内,竹内工務店,19355760,17489471,17561880,11,一般競争入札
20150608,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第９号－１,予防治山事業設計業務,新宮市相賀字　古河　地内,有限会社熊野路測量設計,926640,658138,885600,3,一般競争入札
20150608,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第１０号－１,予防治山事業設計業務,新宮市熊野川町赤木字小畑　地内,株式会社ＳＦＣ,1085400,774839,1026000,3,一般競争入札
20150603,水産振興課,水産局 水産振興課,平成２６年度　水産環境　第１号－３,市江埼工区漁場測量委託業務,西牟婁郡白浜町市江埼沖合,西航空測量株式会社,2980800,2221077,2916000,2,一般競争入札
20150603,有田振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第４号,上湯川地区予防治山工事,有田郡有田川町上湯川長谷地内,株式会社篠原組,24281640,21199858,21239301,18,一般競争入札
20150603,日高振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第６号－１,予防治山事業設計業務委託,日高郡みなべ町広野字笹里裏　地内,株式会社日進コンサルタント,1715040,1234383,1620000,7,一般競争入札
20150602,伊都振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため池等　第３２号－５１,ため池等整備事業　丸尾池地区　測量設計業務,橋本市御幸辻地内,株式会社ジオエンジニア,7570800,5620292,5634489,17,一般競争入札
20150602,伊都振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　ため池等　第３２号－５２,ため池等整備事業　丸尾池地区　土質調査業務,橋本市御幸辻地内,株式会社コバ・テック,2268000,1867668,1905120,30,一般競争入札
20150602,海草振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第７号－１１,永谷２期地区　地すべり調査観測その６業務,海草郡紀美野町永谷地内,株式会社日高測地,3693600,3034616,3035880,18,一般競争入札
20150602,海草振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第１号－１１,永谷３期地区　地すべり調査観測その３業務,海草郡紀美野町永谷地内,西畑測量設計株式会社,3823200,3035458,3045600,25,一般競争入札
20150602,海草地域振興部,農林水産政策局 農業農村整備課,平成２６年度　ため池等　第７号－３,九品寺新池改修付帯その２工事,海南市九品寺地内,株式会社宮尾組,6013440,5333370,5832000,2,一般競争入札
20150602,伊都振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第８号－５１,地すべり対策事業　吉原田原地区　承兼道路測量業務,橋本市吉原地内,株式会社ワイエー,2127600,1603886,1911600,9,一般競争入札
20150602,海草振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第４号－１１,中田地区　地すべり調査観測その７業務,海草郡紀美野町中田地内,有限会社清水測量,3920400,3144656,3152952,18,一般競争入札
20150602,那賀地域振興部,農林水産政策局 農業農村整備課,平成２６年度　中山間　第４号－１,農道整備附帯工事,紀の川市下丹生谷地内,株式会社シバケン,5488560,4913094,4918860,4,一般競争入札
20150602,伊都振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第２号－１,予防治山事業設計業務,伊都郡かつらぎ町大畑登尾　地内,西畑測量設計株式会社,2503440,1894523,1924560,9,一般競争入札
20150602,海草振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第３号－１,予防治山事業設計業務,海南市下津町引尾夏切　地内,有限会社尾崎測量設計,1961280,1427411,1440720,9,一般競争入札
20150601,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第１０号,県土防災対策治山事業,田辺市本宮町大津荷矢倉　地内,山下土木工業,685800,598849,645840,7,一般競争入札
20150601,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　地すべり　第２号－２,地すべり防止事業調査業務,新宮市熊野川町日足字　萬歳　外　地内,国土防災技術株式会社和歌山営業所,3195720,2828666,2862000,2,一般競争入札
20150601,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　地防　第１号－１,地域防災対策総合治山事業設計業務,田辺市上秋津下左向　地内,株式会社初山,1605960,1197579,1522800,9,一般競争入札
20150601,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第１１号－３,復旧治山事業,田辺市鮎川鉛山　地内,株式会社タニガキ建工,27780840,24419125,24767640,10,一般競争入札
20150601,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第１１号－２,復旧治山事業調査業務,田辺市鮎川鉛山　地内,応用地質株式会社和歌山営業所,2311200,1711342,1720440,3,一般競争入札
20150601,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第７号－１,予防治山事業設計業務,田辺市鮎川小川　地内,株式会社紀伊測量設計,1688040,1211947,1533600,11,一般競争入札
20150601,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第８号－１,予防治山事業設計業務,田辺市本宮町切畑東谷垣内　地内,株式会社果無,1934280,1429788,1817640,12,一般競争入札
20150526,伊都振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第１号－１,復旧治山事業設計業務,橋本市山田猪谷山　地内,株式会社キワコンサルタント,1045440,796243,796716,7,一般競争入札
20150526,伊都振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第２号－１,復旧治山事業設計業務,伊都郡かつらぎ町花園北寺高野谷　地内,株式会社近畿コンサルタント,751680,566520,601344,6,一般競争入札
20150526,那賀振興局地域振興部,森林・林業局 森林整備課,平成２７年度　予防　第１号－１,予防治山事業設計業務,紀の川市中畑字　神子平　地内,有限会社尾崎測量設計,1617840,1183529,1205280,10,一般競争入札
20150525,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第９号,県土防災対策治山事業,田辺市伏菟野目吉良　地内,有限会社建設タナカ,6029640,5181014,5182380,40,一般競争入札
20150525,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第７号,県土防災対策治山事業,東牟婁郡串本町大字串本　字浜之河生　地内,株式会社関本工務店,1611360,1381731,1434240,5,一般競争入札
20150525,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第６号,県土防災対策治山事業調査業務,東牟婁郡那智勝浦町大字　那智山　字　南谷　地内,青葉コンサルタント株式会社,6706800,5158496,5310360,10,一般競争入札
20150525,西牟婁振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第２号－５１,上野東地区地すべり継続観測業務,田辺市上野地内,株式会社武田基礎調査,3985200,3151699,3170988,18,一般競争入札
20150525,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　地すべり　第１号－２,地すべり防止事業,新宮市熊野川町宮井字　奥谷　外　地内,株式会社タニガキ建工,4912920,4296563,4349160,7,一般競争入札
20150525,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　地すべり　第１号－３,地すべり防止事業,新宮市熊野川町宮井字　奥谷　外　地内,株式会社伊藤組,9020160,7865174,7869960,7,一般競争入札
20150525,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　地すべり　第２号－１,地すべり防止事業設計業務,新宮市熊野川町日足字　萬歳　外　地内,国土防災技術株式会社和歌山営業所,3451680,2569996,2584440,4,一般競争入札
20150525,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　地すべり　第１号－１,地すべり防止事業調査業務,新宮市熊野川町宮井字　奥谷　外　地内,株式会社果無,9678960,8318161,9674640,4,一般競争入札
20150525,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第１４号－１,復旧治山事業設計業務,東牟婁郡那智勝浦町大字南平野　字妙法山　地内,有限会社吉野測量設計事務所,1490400,1066296,1414800,3,一般競争入札
20150525,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第１１号－１,復旧治山事業調査業務,田辺市鮎川鉛山　地内,株式会社中山綜合コンサルタント,2769120,2196358,2206116,19,一般競争入札
20150520,有田振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　地すべり　第６号－５０,畦田２期地区地すべり観測（継続）業務,有田郡有田川町瀬井地内,株式会社イーホッシュ,3110400,2564434,3110400,25,一般競争入札
20150520,水産振興課,水産局 水産振興課,平成２６年度　水産環境　第１号－２,潮岬工区水産環境整備工事,東牟婁郡串本町潮岬沖合,株式会社明生工業,185412240,164687068,181406520,2,一般競争入札（総合評価）
20150518,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　水源再生　第１号－１,水源森林再生対策事業設計業務,田辺市龍神村殿原地内,有限会社龍和興業,2431080,1740556,2224800,11,一般競争入札
20150518,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　復旧　第１２号－１,復旧治山事業設計業務,田辺市深谷黒石　外　地内,有限会社牟婁測量設計,3405240,2552820,3097440,12,一般競争入札
20150514,西牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第５号,県土防災対策治山事業,田辺市本宮町切畑東谷垣内　地内,株式会社晃建,1196640,1050544,1053000,7,一般競争入札
20150514,西牟婁地域振興部,森林・林業局 森林整備課,平成２６年度　地防　第１号－２,地域防災対策総合治山事業,田辺市秋津川串崎　地内,有限会社建設タナカ,10602360,9208800,9209160,25,一般競争入札
20150512,伊都地域振興部,森林・林業局 森林整備課,平成２６年度　予防　第４号－２,予防治山事業、県土防災対策治山事業,伊都郡高野町東富貴堂本　地内,有限会社松井土木,29292840,25826406,25858440,6,一般競争入札
20150511,那賀振興局地域振興部,農林水産政策局 農業農村整備課,平成２７年度　調査管理　第２号－５１,善田地区地すべり調査観測（その２）業務,紀の川市桃山町善田地内,株式会社コバ・テック,4071600,3279858,3283200,24,一般競争入札
20150415,日高振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第３号,県土防災対策治山事業,日高郡日高川町大字　初湯川　字　坂本　地内,西野建設,1757160,1539062,1540836,9,一般競争入札
20150415,日高振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第２号－２,県土防災対策治山事業測量業務委託,日高郡日高川町大字　初湯川　字　坂本　地内,株式会社創和技建,384480,280627,306720,7,一般競争入札
20150415,日高振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第２号－１,県土防災対策治山事業調査業務委託,日高郡日高川町大字　初湯川　字　坂本　地内,国土防災技術株式会社和歌山営業所,10347480,8011913,8294400,2,一般競争入札
20150406,東牟婁振興局地域振興部,森林・林業局 森林整備課,平成２７年度　県防　第１号,県土防災対策治山事業調査業務,新宮市熊野川町宮井字 奥谷外　地内,アジア航測株式会社和歌山営業所,1461240,1259106,1458000,1,一般競争入札
