入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,指名業者数,入札形式
20070117,西牟婁建設部,河川課,新川河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,朝来　　　　　　　　,地内　　　　　　　　,福井組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3119550,2140950,3045000,20,指名競争入札
20070117,西牟婁建設部,河川課,左会津川外水位表示板水準点設置業務　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,稲成町　　　　　　　,外地内　　　　　　　,（株）南海測地設計　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,472500,0,441000,23,指名競争入札
20070117,西牟婁建設部,住宅環境課,県営住宅新万団地２号棟手摺他改修工事　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,新万　　　　　　　　,地内　　　　　　　　,（株）大木建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3917550,3184650,3633000,19,指名競争入札
20070117,西牟婁建設部,道路政策課,国道３１１号外道路調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,岩崎　　　　　　　　,地内　　　　　　　　,パシフィックコンサルタンツ（株）大阪本社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4945500,0,4462500,15,指名競争入札
20070117,西牟婁建設部,漁港課,田辺（戎）漁港整備（広域）測量設計業務　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,　　　　　　　　　　,上屋敷地先　　　　　,（株）東光コンサルタンツ和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5019000,0,4515000,15,指名競争入札
20070117,西牟婁建設部,管理整備課,日置港港湾既存施設有効活用促進工事　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,日置　　　　　　　　,地先　　　　　　　　,日置川開発（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2200800,0,2047500,17,指名競争入札
20070116,海草建設部,河川課,和歌川（水軒川）河川環境整備工事　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,西浜　　　　　　　　,地内　　　　　　　　,みらい建設工業・淺川組特定建設工事共同企業体　　　　　　　　　　　　　　　　　　　　　　　　　　　　,99925350,84936547,89460000,3,条件付一般競争入札
20070116,日高建設部,道路建設課,国道４２４号（仮称１０号橋）道路改築工事　　　　　　　　　　　　　　　　　　　　,日高郡　みなべ町　　,滝　　　　　　　　　,地内　　　　　　　　,（株）板橋製作所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,121226700,95849250,107835000,2,条件付一般競争入札
20070116,東牟婁新宮建設部,河川課,那智勝浦古座川線道路災害復旧工事　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　那智勝浦町,直柱　　　　　　　　,地内　　　　　　　　,（株）木下産業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,847350,0,798000,20,指名競争入札
20070116,東牟婁新宮建設部,河川課,荒木川河川災害復旧工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,佐野　　　　　　　　,地内　　　　　　　　,田畑建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1698900,0,1606500,17,指名競争入札
20070116,東牟婁新宮建設部,管理整備課,宇久井港港湾浚渫工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　那智勝浦町,宇久井　　　　　　　,地先　　　　　　　　,（株）夏山組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2995650,2277450,2940000,8,指名競争入札
20070116,東牟婁新宮建設部,管理整備課,新宮港港湾浚渫工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　那智勝浦町,宇久井　　　　　　　,地先　　　　　　　　,（株）夏山組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2995650,2277450,2940000,8,指名競争入札
20070112,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）那賀幹線管渠（推進）工事　　　　　　　　　　　,岩出市　　　　　　　,中島　　　　　　　　,地内　　　　　　　　,ヤスダエンジニアリング（株）和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,303766050,233919000,157500000,19,条件付一般競争入札
20070112,那賀建設部,下水道課,紀の川流域下水道（伊都処理区）伊都浄化センター砂ろ過施設等築造工事　　　　　　　,伊都郡　かつらぎ町　,窪　　　　　　　　　,地内　　　　　　　　,小池・中井特定建設工事共同企業体　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,404415900,310996350,308700000,4,条件付一般競争入札
20070112,有田建設部,道路建設課,井関御坊線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,地内　　　　　　　　,馬所建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5490450,4064550,4932900,22,指名競争入札
20070112,有田建設部,道路建設課,境川金屋線小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,伏羊　　　　　　　　,地内　　　　　　　　,雄紀産業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2641800,1898400,2509500,16,指名競争入札
20070112,有田建設部,道路建設課,野上清水線小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,楠本　　　　　　　　,地内　　　　　　　　,島崎組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5394900,3937500,5113500,16,指名競争入札
20070112,有田建設部,道路建設課,国道４８０号小規模道路改良測量業務　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,久野原　　　　　　　,外地内　　　　　　　,（株）石井コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1407000,0,1260000,14,指名競争入札
20070112,有田建設部,道路保全課,国道４８０号交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,清水　　　　　　　　,地内　　　　　　　　,紀東工営（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,27752550,20709150,25809000,23,指名競争入札
20070112,有田建設部,道路保全課,箕島停車場線交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　　,有田市　　　　　　　,箕島　　　　　　　　,地内　　　　　　　　,（株）キンキ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1393350,0,1050000,11,指名競争入札
20070112,有田建設部,道路保全課,海南金屋線道路維持修繕測量設計業務　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,上六川　　　　　　　,地内　　　　　　　　,（株）近畿コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2898000,0,2604000,15,指名競争入札
20070112,有田建設部,道路保全課,美里龍神線交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,下湯川　　　　　　　,地内　　　　　　　　,（有）森中組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6580350,4708200,6216000,16,指名競争入札
20070112,有田建設部,道路保全課,国道４８０号道路災害防除工事　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,三田　　　　　　　　,地内　　　　　　　　,（株）篠原組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,10929450,7872900,10395000,19,指名競争入札
20070112,有田建設部,河川課,境川金屋線道路災害復旧工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,谷　　　　　　　　　,地内　　　　　　　　,紙屋建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,751800,0,703500,16,指名競争入札
20070112,有田建設部,河川課,天満川堤防改修工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,小島　　　　　　　　,地内　　　　　　　　,（有）アール企画　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5221650,3621450,4704000,17,指名競争入札
20070112,有田建設部,河川課,有田振興局管理河川上流端調査業務　　　　　　　　　　　　　　　　　　　　　　　　,有田市　　　　　　　,箕島外　　　　　　　,地内　　　　　　　　,（有）植田測量事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2362500,0,2079000,15,指名競争入札
20070112,有田建設部,河川課,有田振興局管理河川上流端調査業務　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,天満外　　　　　　　,地内　　　　　　　　,有田測量設計事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2184000,0,1953000,14,指名競争入札
20070112,有田建設部,河川課,熊井川堤防改修外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,熊井　　　　　　　　,地内　　　　　　　　,道上組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3014550,2118900,2814000,18,指名競争入札
20070112,有田建設部,河川課,広川河川災害復旧工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,地内　　　　　　　　,久保田重機　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,878850,0,840000,18,指名競争入札
20070112,有田建設部,河川課,広川河川災害復旧工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,地内　　　　　　　　,石川建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,462000,0,456750,18,指名競争入札
20070112,有田建設部,河川課,広川河川災害復旧工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,前田　　　　　　　　,地内　　　　　　　　,石川建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,988050,0,976500,17,指名競争入札
20070112,有田建設部,河川課,広川ダム修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,地内　　　　　　　　,（株）田中鉄工所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1764000,0,1659000,19,指名競争入札
20070112,有田建設部,河川課,広川河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,地内　　　　　　　　,植山工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,498750,0,472500,18,指名競争入札
20070112,有田建設部,河川課,広川ダム修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,地内　　　　　　　　,（株）田中鉄工所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3089100,2303700,2908500,18,指名競争入札
20070112,有田建設部,砂防課,西ケ峯地区砂防修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,西ケ峯　　　　　　　,地内　　　　　　　　,有田設備工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2847600,2063250,2718450,16,指名競争入札
20070112,有田建設部,砂防課,滝原地区砂防修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,地内　　　　　　　　,（株）栗川組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1266300,0,1197000,19,指名競争入札
20070112,有田建設部,砂防課,横畑地区急傾斜地崩壊対策工事　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,川合　　　　　　　　,地内　　　　　　　　,保江建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5748750,4212600,5439000,16,指名競争入札
20070112,有田建設部,管理整備課,湯浅広港津波危機管理対策緊急（港湾）工事　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,広　　　　　　　　　,地内　　　　　　　　,古川電気水道工事店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2592450,2203582,2488500,10,指名競争入札
20070112,有田建設部,管理整備課,湯浅広港津波危機管理対策緊急（港湾）工事　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,広　　　　　　　　　,地内　　　　　　　　,オーノ保安工業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,9037350,7681747,8295000,10,指名競争入札
20070111,海草建設部,道路建設課,南港山東線（東）地方特定道路整備外合併工事　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,田尻　　　　　　　　,地内　　　　　　　　,（株）林造園石材　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,11561550,7858200,7858200,19,指名競争入札
20070111,海草建設部,道路建設課,井ノ口秋月線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,栗栖外　　　　　　　,地内　　　　　　　　,（有）弘成開発　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5083050,3879750,3879750,22,指名競争入札
20070111,海草建設部,道路建設課,三田三葛線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,坂田　　　　　　　　,地内　　　　　　　　,三笠建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5980800,4541250,4541250,16,指名競争入札
20070111,海草建設部,道路建設課,井ノ口秋月線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,栗栖　　　　　　　　,地内　　　　　　　　,（有）一藤建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3652950,2777250,2777250,20,指名競争入札
20070111,海草建設部,道路建設課,和歌山野上線小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,黒岩　　　　　　　　,地内　　　　　　　　,（株）関組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1488900,0,1191750,19,指名競争入札
20070111,海草建設部,道路保全課,岩出海南線外道路維持調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,上三毛外　　　　　　,地内　　　　　　　　,和歌山航測（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5197500,0,4672500,15,指名競争入札
20070111,海草建設部,河川課,海草振興局管内河川台帳作成業務　　　　　　　　　　　　　　　　　　　　　　　　　,海草振興局管内　　　,　　　　　　　　　　,地内　　　　　　　　,（株）南紀航測センター　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18060000,0,10017000,15,指名競争入札
20070111,海草建設部,河川課,和歌川大規模地震対策等河川測量外合併業務　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,布引外　　　　　　　,地内　　　　　　　　,和歌山航測（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5061000,0,4546500,15,指名競争入札
20070111,海草建設部,河川課,和歌川大規模地震対策等河川地質調査業務　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,布引　　　　　　　　,地内　　　　　　　　,（株）タニガキ建工　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,16464000,0,8064000,15,指名競争入札
20070111,海草建設部,河川課,和田川外河川管理施設耐震点検業務　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,三葛外　　　　　　　,地内　　　　　　　　,ワコウコンサルタント（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18816000,0,16926000,15,指名競争入札
20070111,海草建設部,河川課,和歌川大規模地震対策等河川設計業務　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,布引　　　　　　　　,地内　　　　　　　　,応用地質（株）和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18574500,0,16800000,15,指名競争入札
20070111,海草建設部,砂防課,和歌浦地区外砂防基礎調査外合併業務　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,和歌浦外　　　　　　,地内　　　　　　　　,（株）建設技術研究所大阪本社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,13849500,0,8452500,15,指名競争入札
20070111,海草建設部,砂防課,雑賀崎地区外砂防基礎調査外合併業務　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,雑賀崎外　　　　　　,地内　　　　　　　　,応用地質（株）和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,19887000,0,16800000,15,指名競争入札
20070111,那賀建設部,道路建設課,中尾名手市場線小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,切畑　　　　　　　　,地内　　　　　　　　,（有）静川建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,651000,0,619500,19,指名競争入札
20070111,那賀建設部,道路建設課,泉佐野岩出線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,岩出市　　　　　　　,押川　　　　　　　　,地内　　　　　　　　,日本基礎技術（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,10820250,8455650,8455650,17,指名競争入札
20070111,那賀建設部,道路建設課,西川原粉河線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,粉河　　　　　　　　,地内　　　　　　　　,小田建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,48827100,38019450,38019450,17,指名競争入札（総合評価）
20070111,那賀建設部,道路保全課,西川原粉河線道路災害防除工事　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,西川原　　　　　　　,地内　　　　　　　　,（株）長田建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6358800,4571700,5932500,19,指名競争入札
20070111,那賀建設部,道路保全課,垣内貴志川線道路維持修繕外合併工事　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,桃山町野田原　　　　,地内　　　　　　　　,松本組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7128450,5105100,6720000,19,指名競争入札
20070111,那賀建設部,河川課,松井川高速道路関連河川改修工事　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,松井　　　　　　　　,地内　　　　　　　　,藤山建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7608300,5292000,7140000,18,指名競争入札
20070111,那賀建設部,河川課,根来川河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,岩出市　　　　　　　,今中　　　　　　　　,外地内　　　　　　　,（株）フクダ技建　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3708600,2579850,3328500,19,指名競争入札
20070111,那賀建設部,河川課,柘榴川外河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,桃山町善田　　　　　,外地内　　　　　　　,井畑組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2132550,0,1995000,20,指名競争入札
20070111,那賀建設部,河川課,柘榴川外河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,桃山町最上　　　　　,外地内　　　　　　　,紀の国緑化造園土木（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6029100,0,5649000,19,指名競争入札
20070111,日高建設部,道路建設課,南部停車場線　街路整備　工事　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　みなべ町　　,芝　　　　　　　　　,地内　　　　　　　　,（株）幸建　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,470400,0,441000,13,指名競争入札
20070111,日高建設部,道路保全課,古井西の地線　地方道路交付金　工事　　　　　　　　　　　　　　　　　　　　　　　,日高郡　印南町　　　,古井　　　　　　　　,地内　　　　　　　　,玉置組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,9866850,7149450,9376500,19,指名競争入札
20070111,日高建設部,河川課,切目川　河川災害復旧　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　印南町　　　,羽六　　　　　　　　,地内　　　　　　　　,（株）山中建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,576450,0,576450,18,指名競争入札
20070111,日高建設部,河川課,山谷川　河川災害復旧　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　印南町　　　,印南原　　　　　　　,地内　　　　　　　　,久保井組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1054200,0,1054200,17,指名競争入札
20070111,日高建設部,河川課,三十井川　河川災害復旧　工事　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　日高川町　　,姉子　　　　　　　　,地内　　　　　　　　,嶋津工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1759800,0,1722000,17,指名競争入札
20070111,日高建設部,河川課,三十井川　河川修繕　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　日高川町　　,姉子　　　　　　　　,地内　　　　　　　　,嶋津工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1759800,0,1722000,17,指名競争入札
20070111,日高建設部,砂防課,土生川　通常砂防　設計業務　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　日高川町　　,土生　　　　　　　　,地内　　　　　　　　,（株）エイトコンサルタント和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3664500,0,3255000,20,指名競争入札
20070111,東牟婁串本建設部,道路保全課,日置川すさみ線　道路維持修繕　工事　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　すさみ町　,周参見　　　　　　　,地内　　　　　　　　,南紀建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,8171100,5563950,5563950,22,指名競争入札
20070111,東牟婁串本建設部,河川課,周参見川　河川修繕　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　すさみ町　,周参見　　　　　　　,地先　　　　　　　　,日工マシナリー（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2619750,2226787,2614500,20,指名競争入札
20070111,東牟婁串本建設部,河川課,洪水予報システム　精度向上改造業務　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,串本外　　　　　　　,地内　　　　　　　　,（財）日本気象協会関西支社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,16642500,0,14595000,15,指名競争入札
20070111,東牟婁串本建設部,河川課,周参見川　河川調査　業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　すさみ町　,周参見　　　　　　　,地内　　　　　　　　,守孝測量　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1753500,0,1659000,15,指名競争入札
20070111,東牟婁串本建設部,河川課,有田川　河川調査　業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,有田　　　　　　　　,地内　　　　　　　　,（株）紀伊測量設計　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,882000,0,798000,15,指名競争入札
20070111,東牟婁串本建設部,河川課,古座川　河川調査　外合併業務　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　古座川町　,高瀬　　　　　　　　,地内　　　　　　　　,（有）吉野測量設計事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2373000,0,2241750,15,指名競争入札
20070111,東牟婁串本建設部,砂防課,大島地区外　避難路設置　工事　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,大島外　　　　　　　,地内　　　　　　　　,（株）伍大建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5986050,4041450,5271000,24,指名競争入札
20070111,東牟婁串本建設部,砂防課,上田原地区　砂防修繕　外合併工事　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,上田原　　　　　　　,地内　　　　　　　　,（有）泉水道工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2634450,1778700,1778700,20,指名競争入札
20070111,東牟婁串本建設部,砂防課,安指地区外　避難路設置　工事　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,和深外　　　　　　　,地内　　　　　　　　,竹田組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7418250,5019000,5019000,24,指名競争入札
20070111,東牟婁串本建設部,砂防課,奥地川　砂防修繕　外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,有田　　　　　　　　,地内　　　　　　　　,中田組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3306450,2241750,2241750,25,指名競争入札
20070111,東牟婁新宮建設部,道路保全課,国道１６８号交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,熊野川町東敷屋　　　,外地内　　　　　　　,（有）日高ライン　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3917550,2659650,3601500,14,指名競争入札
20070111,東牟婁新宮建設部,漁港課,三輪崎漁港整備（地域）設計業務　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地内　　　　　　　　,八千代エンジニヤリング（株）大阪支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2625000,0,2362500,18,指名競争入札
20070110,下水道課,下水道課,流域別下水道整備総合計画（変更）策定業務　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,外　　　　　　　　　,地内　　　　　　　　,（株）ニュ―ジェック和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,8473500,0,7665000,14,指名競争入札
20070110,公共建築課,公共建築課,箕島高校宮原校舎体育館耐震補強工事　　　　　　　　　　　　　　　　　　　　　　　,有田市　　　　　　　,宮原町　新町　　　　,地内　　　　　　　　,岩田組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,42887250,36418200,41580000,20,指名競争入札
20070110,公共建築課,公共建築課,橋本高校体育館耐震補強（第１期）工事　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,古佐田　　　　　　　,地内　　　　　　　　,（株）小川組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,29560650,24799950,24799950,22,指名競争入札
