平成２７年４月１日から平成２８年３月３１日までの分,,,,,,,,,,,
入札日,執行課名,事業担当課,工事番号,工事名,工事場所　,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数,入札形式
20160126,伊都振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第２４号－３,国道４８０号　道路改良工事,伊都郡高野町高野山地内,西組,2897640,2547468,2550960,31,一般競争入札
20160126,海草振興局建設部,道路局　道路建設課,平成２７年度　県債　公共街路　第２号－９,西脇山口線（川永）道路改良設計業務,和歌山市山口西外地内,株式会社建設技術研究所和歌山事務所,9763200,6945256,7087932,13,一般競争入札
20160126,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１０８号,大滝川河川災害復旧（外）合併工事,日高郡日高川町山野地内,株式会社キタイ,7105320,6221828,7095600,10,一般競争入札
20160126,西牟婁建設部,都市住宅局　公共建築課,平成２５年度　西営　第２６号,田辺警察署屋外整備その２工事,田辺市上の山地内,株式会社松本組,63504000,58395491,58814640,5,一般競争入札（総合評価）
20160126,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　県債　道改交金　第１３５号－２１,白浜温泉線（仮称才野高架橋下部その３）道路改良工事,西牟婁郡白浜町才野地内,有限会社和商,81641520,73747648,73825560,33,一般競争入札（総合評価）
20160126,和歌山下津港湾事務所,港湾空港局　港湾漁港整備課,平成２６年度　港湾受託　第２号－２,和歌山下津港　港湾受託工事,海南市日方地先,有限会社大泰,5315760,4652945,5281200,4,一般競争入札
20160125,河川・下水道局　河川課,河川・下水道局　河川課,平成２７年度　水防　第４号,貴志川航空レーザ測量業務,海草郡紀美野町野中外地内,国際航業株式会社和歌山営業所,3142800,2299566,2330640,9,一般競争入札
20160125,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　広改交金　第１０３号－５,国道３７１号道路改良工事,田辺市龍神村殿原地内,淺川道路株式会社,13329360,11784653,11793600,8,一般競争入札
20160125,西牟婁振興局建設部,河川・下水道局　河川課,平成２７年度　河修　第７号－４１,日置川河川修繕工事,西牟婁郡白浜町日置地内,有限会社光明電設,23481360,20535541,20679840,8,一般競争入札
20160125,西牟婁振興局建設部,河川・下水道局　河川課,平成２７年度　河修　第７号－３８,富田川外河川修繕工事,西牟婁郡白浜町中外地内,株式会社芝田建設,10547280,9288662,9364680,20,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　小道改　第６０７号－３,下川上牟婁線小規模道路改良工事,田辺市下川下地内,株式会社三栖組,1626480,1381237,1389960,14,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　小道改　第６０７号－２,下川上牟婁線小規模道路改良設計業務,田辺市下川下地内,小原測量,1036800,764341,953856,7,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　小道改　第６０７号,下川上牟婁線小規模道路改良測量業務,田辺市下川下地内,小原測量,1749600,1271020,1609632,8,一般競争入札
20160120,那賀振興局建設部,道路局　道路保全課,平成２７年度　県交　第２号－２２,垣内貴志川線外交通安全施設等整備外合併工事,紀の川市桃山町野田原外地内,海晴工業株式会社,10260000,9383916,9445680,43,一般競争入札
20160120,有田建設部,河川・下水道局　砂防課,平成２６年度　急傾斜　第３８－３０号－４,吉田地区急傾斜地崩壊対策工事,有田郡有田川町小川地内,株式会社南興業,3596400,3073831,3079080,21,一般競争入札
20160120,有田振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第１２３号－２０,吉備金屋線道路改良工事,有田郡有田川町水尻地内,株式会社田中建設,9970560,8860093,8885916,75,一般競争入札
20160120,有田振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第１２３号－２１,吉備金屋線道路改良調査設計業務,有田郡有田川町水尻地内,株式会社東京建設コンサルタント和歌山営業所,7873200,5652217,5712440,16,一般競争入札
20160120,有田振興局建設部,河川・下水道局　河川課,平成２７年度　堤改　第４０５号－２,広川堤防改修測量設計業務,有田郡広川町東中外地内,ワコウコンサルタント株式会社,3456000,2478864,2509596,18,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路保全課,平成２７年度　道保交金　第６０２－２号－２,国道３１１号交付金道路保全工事,田辺市鮎川地内,有限会社和商,23208120,20237214,20239200,29,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　広改交金　第１０３号－３,国道３７１号道路改良工事,田辺市龍神村殿原地内,株式会社幸輝開発,29100600,25780613,25829388,11,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　広改交金　第１０３号－２,国道３７１号道路改良工事,田辺市龍神村殿原地内,有限会社成和工業,5268240,4661987,4669920,22,一般競争入札
20160120,日高振興局建設部,道路局　道路建設課,平成２７年度　県債　道改交金　第２１号－１４,国道４２４号道路改良工事,日高郡みなべ町清川地内,杉谷産業株式会社,38298960,33805519,33932520,22,一般競争入札（総合評価）
20160120,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　地特　第３３号－３,上富田南部線地方特定道路物件調査業務,田辺市中万呂地内,株式会社近畿コンサルタント,658800,490228,540000,3,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路保全課,平成２７年度　道維修　第６号－６１,上野岩田線道路維持修繕工事,西牟婁郡上富田町岡地内,有限会社岡本工業,2649240,2288088,2303316,18,一般競争入札
20160120,有田振興局建設部,道路局　道路保全課,平成２７年度　舗補　第４号－８,生石公園線外舗装補修工事,有田郡有田川町彦ケ瀬外地内,株式会社三﨑工業,4234680,3726309,3834000,19,一般競争入札
20160120,西牟婁振興局建設部,港湾空港局　港湾漁港整備課,平成２７年度　漁修　第４号－３,田辺漁港漁港維持修繕工事,田辺市扇ケ浜外地先,有限会社よこて土木,6699240,5956761,5969376,17,一般競争入札
20160120,有田振興局建設部,河川・下水道局　砂防課,平成２７年度　災がけ　第１０号,唐尾地区災害緊急がけ崩れ対策工事,有田郡広川町唐尾地内,有限会社クスベ産業,1866240,1638011,1639440,38,一般競争入札
20160120,東牟婁振興局新宮建設部,河川・下水道局　河川課,平成２７年度　２３年災助成　第３号－２６,那智川災害復旧助成工事,東牟婁郡那智勝浦町天満地内,三和建設株式会社,102814920,91989184,92037600,33,一般競争入札（総合評価）
20160120,東牟婁振興局新宮建設部,河川・下水道局　河川課,平成２７年度　２３年災助成　第３号－２７,那智川災害復旧助成工事,東牟婁郡那智勝浦町天満地内,大和建設株式会社,82736640,74125539,74131200,33,一般競争入札（総合評価）
20160120,有田振興局建設部,河川・下水道局　河川課,平成２７年度　防交金　第１１０号－２,二川ダムＩＴＶ設備更新実施設計業務,有田郡有田川町二川地内,株式会社東京建設コンサルタント和歌山営業所,4298400,3163197,3234600,3,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路保全課,平成２７年度　交安交金　第６０５－５号,日置川大塔線交付金交通安全工事,西牟婁郡白浜町大古地内,田上組,6399000,5651831,5741280,15,一般競争入札
20160120,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　県債　道改交金　第１３７号－１０,白浜久木線（仮称久木トンネル）道路改良地質調査業務,西牟婁郡白浜町久木地内,和建技術株式会社,19105200,15442487,15466356,13,一般競争入札
20160120,東牟婁振興局串本建設部,河川・下水道局　砂防課,平成２７年度　砂防　第２４号－３,夜ヶ谷川砂防工事,東牟婁郡串本町二色地内,株式会社小森組,1540080,1338778,1348920,5,一般競争入札
20160119,東牟婁振興局新宮建設部,河川・下水道局　砂防課,平成２７年度　災がけ　第１５号,下和田３地区災害緊急がけ崩れ対策工事,東牟婁郡那智勝浦町庄地内,福本工務店,3170880,2752526,2752920,35,一般競争入札
20160119,伊都振興局建設部,道路局　道路建設課,平成２７年度　県債　広域　第１号－７,紀の川左岸地区　橋本工区道路（その２）工事,橋本市学文路地内,株式会社上野山組,9840960,8668649,8681904,31,一般競争入札
20160119,西牟婁振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１７９号－３,熊野川河川災害復旧工事,田辺市本宮町大居地内,三十三土木,14405040,13011496,14266800,15,一般競争入札
20160119,西牟婁振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１７９号,熊野川河川災害復旧工事,田辺市本宮町大居地内,株式会社丸新建設,19990800,17828725,17938800,23,一般競争入札
20160119,西牟婁振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１７９号－２,熊野川河川災害復旧工事,田辺市本宮町大居地内,株式会社山幸,17072640,15344119,15357600,23,一般競争入札
20160119,日高振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第１３０号－８,御坊中津線道路改良工事,日高郡日高川町山野地内,株式会社共栄建設工業,7255440,6249849,6276960,9,一般競争入札
20160119,日高建設部,道路局　道路保全課,平成２６年度　交安交金　第５０６－５号－７,御坊美山線交付金交通安全工事,日高郡日高川町高津尾地内,北村建設株式会社,818640,704521,707400,39,一般競争入札
20160119,東牟婁振興局新宮建設部,道路局　道路保全課,平成２７年度　交安交金　第８０１－５号－３,国道１６８号交付金交通安全工事,新宮市五新地内,有限会社日高ライン,586440,509369,510408,11,一般競争入札
20160119,東牟婁振興局新宮建設部,道路局　道路保全課,平成２７年度　県交　第８号－５,国道１６９号外交通安全施設等整備外合併工事,新宮市熊野川町九重外地内,陽光建設,4135320,3565374,3567240,53,一般競争入札
20160119,西牟婁振興局建設部,道路局　道路保全課,平成２７年度　舗補　第６号－４,国道３１１号舗装補修工事,田辺市本宮町渡瀬地内,株式会社幸輝開発,21909960,19331989,19362348,10,一般競争入札
20160119,海草振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第８－１号－４,国道３７０号外道路改良合併工事,海南市木津地内,株式会社タニガキ建工,21213360,18535599,18543600,18,一般競争入札
20160119,海草振興局建設部,道路局　道路保全課,平成２７年度　道維修　第１００号－１７,秋月海南線外道路維持修繕工事,海南市大野中外地内,株式会社井上工務店,3629880,3074375,3456000,3,一般競争入札
20160119,海草振興局建設部,道路局　道路建設課,平成２７年度　地特　第１５号－１２,秋月海南線地方特定道路整備合併工事,和歌山市和田地内,三笠建設株式会社,1851120,1597307,1825200,1,一般競争入札
20160119,海草振興局建設部,道路局　道路保全課,平成２７年度　舗補　第１００号－４,大崎加茂郷停車場線舗装補修工事,海南市下津町丸田地内,株式会社杖村舗装建設,4452840,3911018,3913920,23,一般競争入札
20160119,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１１５号,大滝川河川災害復旧（外）合併工事,日高郡日高川町山野地内,有限会社ダイケン,16786440,14510541,14814360,3,一般競争入札
20160119,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１１４号,大滝川河川災害復旧工事,日高郡日高川町山野地内,嶋津工務店,7004880,6148483,6943320,10,一般競争入札
20160119,西牟婁振興局建設部,道路局　道路保全課,平成２７年度　県交　第６号－１４,田辺港線外交通安全施設等整備工事,田辺市上の山外地内,カメイ建設株式会社,5645160,4771173,4781916,17,一般競争入札
20160119,東牟婁振興局新宮建設部,道路局　道路保全課,平成２７年度　交安交金　第８０５－５号－４,那智山勝浦線交付金交通安全外合併工事,東牟婁郡那智勝浦町那智山外地内,有限会社小阪組,4367520,3813219,3818880,5,一般競争入札
20160119,東牟婁振興局新宮建設部,港湾空港局　港湾漁港整備課,平成２７年度　海整　第３号－３,那智勝浦海岸海岸整備（老朽化）設計資料点検業務,東牟婁郡那智勝浦町天満地内,株式会社ウエスコ和歌山営業所,810000,627446,788400,1,一般競争入札
20160119,東牟婁振興局新宮建設部,道路局　道路保全課,平成２７年度　小道改　第８０１号－２,那智勝浦熊野川線外小規模道路改良外合併工事,新宮市熊野川町赤木外地内,株式会社夏山組,5103000,4438963,4439880,5,一般競争入札
20160119,東牟婁振興局新宮建設部,道路局　道路保全課,平成２７年度　道維修　第８号－２５,南平野下里停車場線外道路維持修繕工事,東牟婁郡那智勝浦町南平野外地内,株式会社協新工業,2411640,2091248,2093667,13,一般競争入札
20160119,東牟婁振興局新宮建設部,道路局　道路建設課,平成２７年度　小道改　第８０３号－４,南平野下里停車場線小規模道路改良工事,東牟婁郡那智勝浦町下里地内,有限会社和歌山ライン,301320,255018,255204,16,一般競争入札
20160119,日高振興局建設部,港湾空港局　港湾漁港整備課,平成２７年度　海調　第１号,日高港海岸（外）海岸侵食対策検討業務,日高郡美浜町浜ノ瀬（外）地先,パシフィックコンサルタンツ株式会社和歌山事務所,9730800,7155513,7166880,5,一般競争入札
20160119,西牟婁振興局建設部,道路局　道路保全課,平成２７年度　県災防　第６号－１１,日置川大塔線道路災害防除外合併工事,西牟婁郡白浜町口ケ谷外地内,山本建設,13281840,11439718,11479320,55,一般競争入札
20160119,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第１３５号－２０,白浜温泉線道路改良工事,西牟婁郡白浜町才野地内,株式会社目良組,10441440,9126162,9158400,8,一般競争入札
20160119,西牟婁振興局建設部,道路局　道路保全課,平成２７年度　道維修　第６号－６０,芳養清川線道路維持修繕工事,田辺市上芳養地内,株式会社津村商会,2073600,1814790,1815480,19,一般競争入札
20160119,西牟婁振興局建設部,河川・下水道局　砂防課,平成２７年度　砂防　第１１０号－４,本宮地区砂防設計業務,田辺市本宮町本宮地内,基礎地盤コンサルタンツ株式会社和歌山事務所,5216400,3817013,3888000,8,一般競争入札
20160119,日高振興局建設部,河川・下水道局　砂防課,平成２７年度　災がけ　第１３号,老星地区災害緊急がけ崩れ対策工事,日高郡日高川町老星地内,有限会社なかつ,2823120,2426592,2428380,44,一般競争入札
20160118,西牟婁振興局建設部,港湾空港局　港湾漁港整備課,平成２７年度　海修　第２０号,白浜海岸海岸修繕設計業務,西牟婁郡白浜町白浜地先,八千代エンジニヤリング株式会社大阪支店,10378800,7702041,7755480,8,一般競争入札
20160115,那賀振興局建設部,道路局　道路建設課,平成２７年度　県債　広域　第２号－４,紀の里地区　横谷トンネル工事,紀の川市横谷地内,三友・小田特定建設工事共同企業体,495648720,431302070,456678000,4,一般競争入札（総合評価）
20160115,西牟婁振興局建設部,都市住宅局　建築住宅課,平成２７年度　建住管　第６－４号,県営住宅西跡之浦団地外構整備工事,田辺市新庄町地内,株式会社大木建設,5478840,5106980,5120280,11,一般競争入札
20160115,西牟婁振興局建設部,都市住宅局　建築住宅課,平成２７年度　国交建住　第３号－４,県営住宅内之浦団地津波避難ビル整備建築工事,田辺市新庄町地内,東宝建設株式会社,34916400,32065834,32367600,11,一般競争入札（総合評価）
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　公共街路　第７号－９,元町新庄線道路改良工事,田辺市湊地内,向江組,1379160,1153569,1155384,16,一般競争入札
20160115,西牟婁振興局建設部,河川・下水道局　河川課,平成２７年度　河修　第７号－３７,高瀬川河川修繕工事,西牟婁郡白浜町十九渕地内,株式会社目良組,2424600,2104104,2114640,7,一般競争入札
20160115,西牟婁振興局建設部,河川・下水道局　河川課,平成２７年度　堤改　第６０１号,左会津川堤防改修工事,田辺市古尾地内,株式会社芳養建設,28165320,25263949,25348788,24,一般競争入札
20160115,西牟婁建設部,都市住宅局　都市政策課,平成２６年度　公園　第１－３０号－４,三四六総合運動公園整備促進工事,田辺市明洋地内,有限会社岡本商事,4151520,3562990,3565080,21,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　地特　第３３号－５,上富田南部線地方特定道路整備設計業務,田辺市秋津町地内,株式会社紀伊測量設計,993600,739278,928800,4,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　地特　第３３号－２,上富田南部線地方特定道路整備測量業務,田辺市秋津町地内,株式会社紀伊測量設計,885600,637770,820800,5,一般競争入札
20160115,西牟婁振興局建設部,河川・下水道局　砂防課,平成２７年度　砂防　第１１２号－５,清水谷地区砂防測量業務,西牟婁郡上富田町市ノ瀬地内,テクノ富貴株式会社,2646000,1960198,2407320,6,一般競争入札
20160115,西牟婁振興局建設部,河川・下水道局　砂防課,平成２７年度　砂防　第１１２号－６,清水谷地区砂防調査業務,西牟婁郡上富田町市ノ瀬地内,青葉コンサルタント株式会社,8326800,6718963,6764040,13,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　小道改　第６０８号－２,静川請川線小規模道路改良工事,田辺市本宮町上大野地内,田上組,15028200,13223624,13226760,13,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　小道改　第６０３号－４,長野上秋津線小規模道路改良設計業務,田辺市長野外地内,株式会社初山,1004400,747198,918000,7,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　小道改　第６０３号－２,長野上秋津線小規模道路改良測量業務,田辺市長野外地内,株式会社初山,1620000,1148001,1522800,8,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第１３５号－１９,白浜温泉線道路改良工事,西牟婁郡白浜町才野地内,株式会社ナカシゲ,9332280,8284543,8286840,20,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第１３５号－１８,白浜温泉線道路改良工事,西牟婁郡白浜町才野地内,株式会社タマイ,19330920,16963481,16975440,25,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第１３５号－１６,白浜温泉線道路改良工事,西牟婁郡白浜町中地内,田上組,11801160,10308154,10319400,21,一般競争入札
20160115,西牟婁振興局建設部,道路局　道路建設課,平成２７年度　県債　道改交金　第１３７号－２,白浜久木線道路改良工事,西牟婁郡白浜町久木地内,有限会社和商,38335680,33482326,33490800,33,一般競争入札（総合評価）
20160115,西牟婁振興局建設部,都市住宅局　公共建築課,平成２７年度　西営　第１２号,林業試験場実習棟外部改修他工事,西牟婁郡上富田町生馬地内,株式会社稗田工務店,16988400,15485250,15627600,12,一般競争入札
20160114,東牟婁振興局新宮建設部,河川・下水道局　河川課,平成２７年度　防交金　第１１８号－５,佐野川河川整備工事,新宮市三輪崎地内,有限会社﨑建設,43759440,38346534,38728800,20,一般競争入札（総合評価）
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第７９号,愛川河川災害復旧（外）合併工事,日高郡日高川町初湯川地内,有限会社清水工業,7139880,6302176,7138800,7,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第８８号,愛川河川災害復旧工事,日高郡日高川町初湯川地内,青貝建築,7917480,6851129,6882840,8,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第６９号,伊佐の川河川災害復旧工事,日高郡日高川町西原地内,西谷建設,26807760,23630047,23642280,21,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１０６号,伊藤川河川災害復旧（外）合併工事,日高郡日高川町伊藤川地内,西建設,10811880,9500903,9513720,9,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１０５号,伊藤川河川災害復旧工事,日高郡日高川町伊藤川地内,山本設備,6485400,5579696,5601960,8,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１０７号,伊藤川河川災害復旧工事,日高郡日高川町伊藤川地内,山本設備,8621640,7440265,7524360,8,一般競争入札
20160113,日高振興局建設部,道路局　道路建設課,平成２７年度　交安交金　第５０８－５号－４,井関御坊線（外）交付金交通安全（外）合併工事,御坊市薗（外）地内,株式会社一伸,2178360,1931311,1938600,13,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第５５号,印南川河川災害復旧（外）合併工事,日高郡印南町印南原地内,かごはた重機,8845200,7798694,8056800,1,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第７４号,沖野川河川災害復旧（外）合併工事,日高郡日高川町蛇尾地内,有限会社大幸,16262640,14452851,14455800,17,一般競争入札
20160113,海草振興局建設部,河川・下水道局　河川課,平成２７年度　防交金　第２０４号－２,加茂川河川整備工事,海南市下津町方地内,株式会社下九組,17965800,15799473,15948360,3,一般競争入札（総合評価）
20160113,海草建設部,河川・下水道局　河川課,平成２６年度　防交金　第２０１号－５,加茂川河川整備合併測量業務,海南市下津町方地内,株式会社タニガキ建工,3272400,2377071,2379240,36,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第６４号,寒川河川災害復旧（外）合併工事,日高郡日高川町寒川地内,西建設,8800920,7597920,7618320,12,一般競争入札
20160113,海草振興局建設部,道路局　道路保全課,平成２７年度　舗補　第１号－１２,岩出海南線外舗装補修工事,和歌山市井ノ口外地内,加建工業株式会社,6454080,5636482,5643324,24,一般競争入札
20160113,海草振興局建設部,道路局　道路建設課,平成２７年度　小道改　第３０１号－３,岩出海南線小規模道路改良工事,和歌山市薬勝寺地内,有限会社匠建設,5182920,4500163,4662360,3,一般競争入札
20160113,海草振興局建設部,道路局　道路建設課,平成２７年度　サイ整　第１号－６,紀の川自転車道線サイクリングロード整備工事,和歌山市永穂外地内,株式会社タイト工業,7959600,6907896,7008120,18,一般競争入札
20160113,海草振興局建設部,道路局　道路建設課,平成２７年度　サイ整　第１号－５,紀の川自転車道線サイクリングロード整備工事,和歌山市永穂外地内,株式会社溝畑組,8514720,7375197,7377420,37,一般競争入札
20160113,伊都振興局建設部,河川・下水道局　河川課,平成２７年度　河修　第４号－２０,吉原川　河川修繕工事,橋本市神野々外地内,上等ワーク工業,8482320,7427042,7453080,13,一般競争入札
20160113,有田振興局建設部,道路局　道路保全課,平成２７年度　道維修　第４号－６１,吉原湯浅線道路維持修繕工事,有田郡有田川町奥地内,北畑建設,4722840,4166775,4170735,14,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第８５号,玉川河川災害復旧工事,日高郡みなべ町西本庄地内,有限会社舛井商店,3775680,3259772,3743280,1,一般競争入札
20160113,日高振興局建設部,道路局　道路保全課,平成２７年度　県交　第５号－１２,玄子和佐線（外）交通安全施設等整備（外）合併工事,日高郡日高川町和佐（外）地内,安全工業株式会社,6625800,5608894,5613408,18,一般競争入札
20160113,那賀振興局建設部,河川・下水道局　河川課,平成２７年度　河修　第３号－２２,古戸川河川修繕工事,岩出市溝川外地内,株式会社シバケン,8232840,7083431,7129512,7,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１３３号,御坊湯浅線道路災害復旧（外）合併工事,日高郡由良町門前地内,株式会社青松,4744440,4245485,4256280,5,一般競争入札
20160113,日高振興局建設部,道路局　道路保全課,平成２７年度　道維修　第５号－３０,御坊由良線（外）道路維持修繕工事,日高郡美浜町和田（外）地内,株式会社サライ,4906440,4251152,4254120,58,一般競争入札
20160113,日高振興局建設部,道路局　道路保全課,平成２７年度　舗補　第５号－５,御坊由良線舗装補修工事,日高郡美浜町和田地内,株式会社共栄建設工業,14261400,12400540,12448080,9,一般競争入札
20160113,海草振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第８－１号－３,国道３７０号外道路改良合併工事,海南市木津地内,株式会社東峰建設,29728080,25894826,25947648,20,一般競争入札
20160113,海草振興局建設部,道路局　道路建設課,平成２７年度　県債　道改交金　第１１号－５,国道３７０号道路改良工事,海草郡紀美野町松ケ峯地内,株式会社吉田組,93279600,82684802,83084400,37,一般競争入札（総合評価）
20160113,海草振興局建設部,道路局　道路建設課,平成２７年度　県債　道改交金　第７号－２３,国道３７０号道路改良工事,海南市阪井地内,株式会社下九組,22524480,19951562,19961640,20,一般競争入札
20160113,海草振興局建設部,道路局　道路建設課,平成２７年度　県債　道改交金　第１０号－５,国道３７０号道路改良工事,海草郡紀美野町鎌滝地内,三和建設株式会社,16419240,14421547,14441760,15,一般競争入札
20160113,海草振興局建設部,道路局　道路建設課,平成２７年度　道改交金　第７号－２０,国道３７０号道路改良調査業務,海南市阪井地内,大阪エンジニアリング株式会社和歌山支店,4255200,3196844,3888000,5,一般競争入札
20160113,日高振興局建設部,道路局　道路保全課,平成２７年度　道維修　第５号－３１,国道４２４号（外）道路維持修繕工事,日高郡みなべ町滝（外）地内,株式会社光修建設,13241880,11689530,11693160,51,一般競争入札
20160113,有田振興局建設部,道路局　道路保全課,平成２７年度　道維修　第４号－６２,国道４２４号道路維持修繕工事,有田郡有田川町修理川地内,上貴住建,2685960,2307860,2309040,13,一般競争入札
20160113,有田振興局建設部,道路局　道路保全課,平成２７年度　舗補　第４号－７,国道４８０号外舗装補修工事,有田市宮原町須谷外地内,株式会社希真産業,8344080,7164019,7211376,24,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第８２号,市井の川河川災害復旧（外）合併工事,日高郡みなべ町滝地内,有限会社舛井商店,3424680,2948017,3402000,1,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第７８号,初湯川河川災害復旧（外）合併工事,日高郡日高川町初湯川地内,西建設,14118840,12336223,12368160,8,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第８６号,小中川河川災害復旧（外）合併工事,日高郡日高町小中地内,株式会社一伸,5770440,4972035,5011200,6,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第７７号,小藪川河川災害復旧（外）合併工事,日高郡日高川町寒川地内,株式会社サライ,26182440,23246295,23283720,18,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第７６号,小藪川河川災害復旧（外）合併工事,日高郡日高川町寒川地内,嶋津工務店,10677960,9229229,9258840,7,一般競争入札
20160113,東牟婁振興局串本建設部,道路局　道路保全課,平成２７年度　県交　第７号－１２,上富田すさみ線外交通安全施設等整備外合併工事,西牟婁郡すさみ町防己外地内,亀井建設工業株式会社,4976640,4217076,4218912,18,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　ダム　第４号－９,切目川ダム測量業務,日高郡印南町高串地内,有限会社稲垣,6534000,4824238,4939964,14,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第４６号,切目川河川災害復旧工事,日高郡印南町古井地内,かごはた重機,6968160,6108359,6119280,3,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第６７号,大又谷川河川災害復旧工事,日高郡日高川町大又地内,ミドリ環境,11803320,10157532,10250280,9,一般競争入札
20160113,日高振興局建設部,河川・下水道局　砂防課,平成２７年度　砂防　第１１号－７,土生川砂防調査業務,日高郡日高川町土生地内,福田総合コンサルタント株式会社和歌山支社,2386800,1792576,1792800,21,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第１２７号,藤野川河川災害復旧（外）合併工事,日高郡日高川町藤野川地内,嶋津工務店,11592720,10194802,11585160,8,一般競争入札
20160113,日高振興局建設部,港湾空港局　港湾漁港整備課,平成２７年度　海修　第１０号,日高港海岸海岸修繕工事,日高郡美浜町浜ノ瀬地先,有限会社日高ライン,1150200,960336,968760,6,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第７２号,日高川河川災害復旧（外）合併工事,日高郡日高川町三百瀬地内,パシフィックマリン株式会社,2249640,1984469,2003097,1,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第９１号,日高川河川災害復旧工事,日高郡日高川町小釜本地内,西建設,6256440,5484519,5492880,13,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第７３号,日高川河川災害復旧工事,日高郡日高川町高津尾地内,有限会社大幸,29420280,25912148,25926480,21,一般競争入札
20160113,日高振興局建設部,河川・下水道局　河川課,平成２７年度　２７年災　第９０号,日高川河川災害復旧工事,日高郡日高川町船津地内,株式会社道建設,7248960,6265986,6274800,10,一般競争入札
